sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
canvas.Screen,13_9_0,2023-01-14T03:40:46.044Z,,,d,,,90,249.704,timeout,eR.jpg,,,257992.1,257991.8,257743.1,257743.9,257515.391,257765.095,
canvas.Screen,13_9_1,2023-01-14T03:40:46.796Z,,,d,,,90,762.445,timeout,eR.jpg,,,258744,258743.7,257991.8,257992.3,257765.095,258527.54,
canvas.Screen,13_9_2,2023-01-14T03:40:47.059Z,,,d,,,90,254.001,timeout,eR.jpg,,,259007.5,259007.2,258743.7,258744.2,258527.54,258781.541,
canvas.Screen,13_9_3,2023-01-14T03:40:48.989Z,,,d,TRUE,d,90,2154.459,response,eR.jpg,d,keypress(j),260937.2,260936,259007.2,259007.7,258781.541,260731.118,
canvas.Screen,13_9_4,2023-01-14T03:40:49.331Z,,,d,,,90,316.904,timeout,eR.jpg,,,261279.6,261279.2,260714.36,260946.3,260731.118,261048.022,
flow.Sequence,13_9,2023-01-14T03:40:49.332Z,,,d,,,90,3763.809,completion,eR.jpg,,,261280,261279.2,257743.1,257743.9,257515.391,261048.022,
canvas.Screen,13_10_0,2023-01-14T03:40:49.651Z,,,b,,,135,333.302,timeout,e.jpg,,,261599.7,261599.4,261279.2,261280.1,261048.022,261381.324,
canvas.Screen,13_10_1,2023-01-14T03:40:50.412Z,,,b,,,135,750.096,timeout,e.jpg,,,262360,262359.7,261599.4,261599.9,261381.324,262131.42,
canvas.Screen,13_10_2,2023-01-14T03:40:50.661Z,,,b,,,135,250.215,timeout,e.jpg,,,262608.9,262608.6,262359.7,262360.2,262131.42,262381.635,
canvas.Screen,13_10_3,2023-01-14T03:40:52.508Z,,,b,TRUE,b,135,2073.465,response,e.jpg,b,keypress(f),264456.2,264455.1,262608.6,262609.1,262381.635,264264.021,
canvas.Screen,13_10_4,2023-01-14T03:40:52.795Z,,,b,,,135,251.523,timeout,e.jpg,,,264743.3,264743.1,264247.69,264467.9,264264.021,264515.544,
flow.Sequence,13_10,2023-01-14T03:40:52.796Z,,,b,,,135,3695.078,completion,e.jpg,,,264744.3,264743.1,261279.2,261280.1,261048.022,264515.544,
canvas.Screen,13_11_0,2023-01-14T03:40:53.056Z,,,b,,,45,265.27,timeout,e.jpg,,,265004.5,265004.2,264743.1,264744.7,264515.544,264780.814,
canvas.Screen,13_11_1,2023-01-14T03:40:53.812Z,,,b,,,45,753.268,timeout,e.jpg,,,265760.1,265759.9,265004.2,265004.8,264780.814,265534.082,
canvas.Screen,13_11_2,2023-01-14T03:40:54.068Z,,,b,,,45,249.495,timeout,e.jpg,,,266016.1,266015.8,265759.9,265760.3,265534.082,265783.577,
canvas.Screen,13_11_3,2023-01-14T03:40:55.374Z,,,b,TRUE,b,45,1538.023,response,e.jpg,b,keypress(f),267322.3,267321.6,266015.8,266016.4,265783.577,267113.597,
canvas.Screen,13_11_4,2023-01-14T03:40:55.644Z,,,b,,,45,250.2,timeout,e.jpg,,,267592.1,267591.7,267098.902,267323,267113.597,267363.797,
flow.Sequence,13_11,2023-01-14T03:40:55.644Z,,,b,,,45,3076.156,completion,e.jpg,,,267592.3,267591.7,264743.1,264744.6,264515.544,267363.797,
canvas.Screen,13_12_0,2023-01-14T03:40:55.892Z,,,b,,,90,244.139,timeout,e.jpg,,,267840.7,267840.4,267591.7,267592.4,267363.797,267607.936,
canvas.Screen,13_12_1,2023-01-14T03:40:56.636Z,,,b,,,90,755.926,timeout,e.jpg,,,268583.9,268583.6,267840.4,267840.8,267607.936,268363.862,
canvas.Screen,13_12_2,2023-01-14T03:40:56.892Z,,,b,,,90,249.854,timeout,e.jpg,,,268840,268839.6,268583.6,268584.1,268363.862,268613.716,
canvas.Screen,13_12_3,2023-01-14T03:40:58.478Z,,,b,TRUE,b,90,1811.884,response,e.jpg,b,keypress(f),270426.4,270425.6,268839.6,268840.3,268613.716,270230.461,
canvas.Screen,13_12_4,2023-01-14T03:40:58.772Z,,,b,,,90,266.225,timeout,e.jpg,,,270720.2,270719.8,270213.136,270433.4,270230.461,270496.686,
flow.Sequence,13_12,2023-01-14T03:40:58.772Z,,,b,,,90,3356.003,completion,e.jpg,,,270720.5,270719.8,267591.7,267592.4,267363.797,270496.686,
canvas.Screen,13_13_0,2023-01-14T03:40:59.100Z,,,d,,,0,333.675,timeout,eR.jpg,,,271048.4,271048,270719.8,270720.6,270496.686,270830.361,
canvas.Screen,13_13_1,2023-01-14T03:40:59.859Z,,,d,,,0,749.862,timeout,eR.jpg,,,271807.3,271807,271048,271048.7,270830.361,271580.223,
canvas.Screen,13_13_2,2023-01-14T03:41:00.107Z,,,d,,,0,258.813,timeout,eR.jpg,,,272055.6,272055.3,271807,271807.5,271580.223,271839.036,
canvas.Screen,13_13_3,2023-01-14T03:41:00.985Z,,,d,TRUE,d,0,1093.264,response,eR.jpg,d,keypress(j),272932.8,272932.3,272055.3,272055.8,271839.036,272729.711,
canvas.Screen,13_13_4,2023-01-14T03:41:01.331Z,,,d,,,0,317.414,timeout,eR.jpg,,,273279.4,273279,272714.942,272933.5,272729.711,273047.125,
flow.Sequence,13_13,2023-01-14T03:41:01.331Z,,,d,,,0,2782.314,completion,eR.jpg,,,273279.7,273279,270719.8,270720.5,270496.686,273047.125,
canvas.Screen,13_14_0,2023-01-14T03:41:01.652Z,,,d,,,135,332.576,timeout,eR.jpg,,,273600.5,273600.2,273279,273279.9,273047.125,273379.701,
canvas.Screen,13_14_1,2023-01-14T03:41:02.421Z,,,d,,,135,766.381,timeout,eR.jpg,,,274368.9,274368.5,273600.2,273600.7,273379.701,274146.082,
canvas.Screen,13_14_2,2023-01-14T03:41:02.675Z,,,d,,,135,244.473,timeout,eR.jpg,,,274623.7,274623.2,274368.5,274369,274146.082,274390.555,
canvas.Screen,13_14_3,2023-01-14T03:41:04.611Z,,,d,TRUE,d,135,2167.345,response,eR.jpg,d,keypress(j),276559,276557.9,274623.2,274623.9,274390.555,276362.481,
canvas.Screen,13_14_4,2023-01-14T03:41:04.964Z,,,d,,,135,333.308,timeout,eR.jpg,,,276912,276911.7,276345.556,276566.5,276362.481,276695.789,
flow.Sequence,13_14,2023-01-14T03:41:04.964Z,,,d,,,135,3864.575,completion,eR.jpg,,,276912.4,276911.7,273279,273279.8,273047.125,276695.789,
canvas.Screen,13_15_0,2023-01-14T03:41:05.300Z,,,b,,,225,333.476,timeout,e.jpg,,,277248.1,277247.8,276911.7,276912.5,276695.789,277029.265,
canvas.Screen,13_15_1,2023-01-14T03:41:06.068Z,,,b,,,225,767.017,timeout,e.jpg,,,278016.5,278016.2,277247.8,277248.2,277029.265,277796.282,
canvas.Screen,13_15_2,2023-01-14T03:41:06.323Z,,,b,,,225,258.732,timeout,e.jpg,,,278271.6,278271.3,278016.2,278016.6,277796.282,278055.014,
canvas.Screen,13_15_3,2023-01-14T03:41:07.911Z,,,b,TRUE,b,225,1803.286,response,e.jpg,b,keypress(f),279859.5,279858.3,278271.3,278271.8,278055.014,279661.985,
canvas.Screen,13_15_4,2023-01-14T03:41:08.189Z,,,b,,,225,250.196,timeout,e.jpg,,,280137.5,280137.3,279632.481,279861.4,279661.985,279912.181,
flow.Sequence,13_15,2023-01-14T03:41:08.190Z,,,b,,,225,3441.511,completion,e.jpg,,,280137.9,280137.3,276911.7,276912.4,276695.789,279912.181,
flow.Loop,13,2023-01-14T03:41:08.190Z,,,,,,,49451.954,completion,,,,280138.1,280137.3,230902.9,230903.9,230685.346,279912.181,
canvas.Screen,14,2023-01-14T03:42:07.956Z,,,,,,,59775.36,timeout,,,,339904.1,339903.8,280137.3,280138.2,279912.181,339687.541,
15,2023-01-14T03:42:12.321Z,,,,,,,4581.759,form submission,,,,344269.4,344269.3,339903.8,339904.4,339687.541,344053.434,,
html.Page,16,2023-01-14T03:42:14.867Z,,,,,,,2761.966,form submission,,,,346815.5,346815.4,344037.285,344269.5,344053.434,346603.129,
html.Page,17,2023-01-14T03:42:17.781Z,,,,,,,3125.471,form submission,,,,349728.6,349728.6,346587.038,346815.7,346603.129,349519.489,
html.Page,18,2023-01-14T03:42:20.605Z,,,,,,,3033.311,form submission,,,,352552.9,352552.8,349502.904,349728.8,349519.489,352352.424,
html.Page,19,2023-01-14T03:42:23.170Z,,,,,,,2765.576,form submission,,,,355118.2,355118,352320.053,352553,352352.424,354920.999,
canvas.Screen,20,2023-01-14T03:42:24.028Z,,,,,,,831.272,timeout,,,,355975.9,355975.7,354886.232,355118.3,354920.999,355752.271,
canvas.Screen,21_0_0,2023-01-14T03:42:24.356Z,,,b,,,180,333.239,timeout,2.jpg,,,356303.7,356303.3,355975.7,355976.2,355752.271,356085.51,
canvas.Screen,21_0_1,2023-01-14T03:42:25.116Z,,,b,,,180,761.581,timeout,2.jpg,,,357064.2,357063.9,356303.3,356303.9,356085.51,356847.091,
canvas.Screen,21_0_2,2023-01-14T03:42:25.451Z,,,b,,,180,321.594,timeout,2.jpg,,,357399.2,357398.9,357063.9,357064.4,356847.091,357168.685,
canvas.Screen,21_0_3,2023-01-14T03:42:27.415Z,,,b,FALSE,b,180,2193.815,response,2.jpg,d,keypress(j),359362.9,359362.5,357398.9,357399.4,357168.685,359151.415,
canvas.Screen,21_0_4,2023-01-14T03:42:27.758Z,,,b,,,180,333.601,timeout,2.jpg,,,359705.8,359705.5,359134.67,359375.8,359151.415,359485.016,
flow.Sequence,21_0,2023-01-14T03:42:27.758Z,,,b,,,180,3953.229,completion,2.jpg,,,359706.2,359705.5,355975.7,355976.1,355752.271,359485.016,
canvas.Screen,21_1_0,2023-01-14T03:42:28.012Z,,,d,,,90,249.938,timeout,2R.jpg,,,359960.5,359960.2,359705.5,359706.4,359485.016,359734.954,
canvas.Screen,21_1_1,2023-01-14T03:42:28.764Z,,,d,,,90,750.098,timeout,2R.jpg,,,360711.9,360711.6,359960.2,359960.6,359734.954,360485.052,
canvas.Screen,21_1_2,2023-01-14T03:42:29.092Z,,,d,,,90,333.258,timeout,2R.jpg,,,361040.3,361040,360711.6,360712.1,360485.052,360818.31,
canvas.Screen,21_1_3,2023-01-14T03:42:30.067Z,,,d,TRUE,d,90,1195.49,response,2R.jpg,d,keypress(j),362014.7,362013.8,361040,361040.5,360818.31,361801.249,
canvas.Screen,21_1_4,2023-01-14T03:42:30.412Z,,,d,,,90,337.379,timeout,2R.jpg,,,362360.3,362359.9,361787.85,362016.3,361801.249,362138.628,
flow.Sequence,21_1,2023-01-14T03:42:30.412Z,,,d,,,90,2874.884,completion,2R.jpg,,,362360.6,362359.9,359705.5,359706.3,359485.016,362138.628,
canvas.Screen,21_2_0,2023-01-14T03:42:30.667Z,,,b,,,45,246.333,timeout,2.jpg,,,362615.6,362615.2,362359.9,362360.8,362138.628,362384.961,
canvas.Screen,21_2_1,2023-01-14T03:42:31.419Z,,,b,,,45,750.597,timeout,2.jpg,,,363367.4,363367,362615.2,362615.8,362384.961,363135.558,
canvas.Screen,21_2_2,2023-01-14T03:42:31.739Z,,,b,,,45,332.262,timeout,2.jpg,,,363687.3,363687,363367,363367.6,363135.558,363467.82,
canvas.Screen,21_2_3,2023-01-14T03:42:32.458Z,,,b,TRUE,b,45,937.68,response,2.jpg,b,keypress(f),364406.4,364405.5,363687,363687.5,363467.82,364200.795,
canvas.Screen,21_2_4,2023-01-14T03:42:32.805Z,,,b,,,45,334.601,timeout,2.jpg,,,364752.9,364752.5,364185.912,364407.3,364200.795,364535.396,
flow.Sequence,21_2,2023-01-14T03:42:32.805Z,,,b,,,45,2613.872,completion,2.jpg,,,364753.2,364752.5,362359.9,362360.7,362138.628,364535.396,
canvas.Screen,21_3_0,2023-01-14T03:42:33.140Z,,,d,,,225,332.208,timeout,2R.jpg,,,365088.4,365088,364752.5,364753.4,364535.396,364867.604,
canvas.Screen,21_3_1,2023-01-14T03:42:33.900Z,,,d,,,225,749.618,timeout,2R.jpg,,,365848,365847.8,365088,365088.6,364867.604,365617.222,
canvas.Screen,21_3_2,2023-01-14T03:42:34.148Z,,,d,,,225,261.795,timeout,2R.jpg,,,366095.8,366095.4,365847.8,365848.1,365617.222,365879.017,
canvas.Screen,21_3_3,2023-01-14T03:42:35.381Z,,,d,TRUE,d,225,1448.883,response,2R.jpg,d,keypress(j),367328.9,367327.9,366095.4,366096,365879.017,367117.274,
canvas.Screen,21_3_4,2023-01-14T03:42:35.652Z,,,d,,,225,266.621,timeout,2R.jpg,,,367600,367599.6,367100.116,367330.9,367117.274,367383.895,
flow.Sequence,21_3,2023-01-14T03:42:35.652Z,,,d,,,225,3064.204,completion,2R.jpg,,,367600.2,367599.6,364752.5,364753.4,364535.396,367383.895,
flow.Loop,21,2023-01-14T03:42:35.652Z,,,,,,,11847.329,completion,,,,367600.4,367599.6,355975.7,355976.1,355752.271,367383.895,
html.Page,22,2023-01-14T03:42:36.997Z,,,,,,,1561.205,form submission,,,,368945.3,368945.1,367599.6,367600.5,367383.895,368733.51,
canvas.Screen,23,2023-01-14T03:42:37.764Z,,,,,,,750.173,timeout,,,,369711.7,369711.5,368717.017,368945.4,368733.51,369483.683,
canvas.Screen,24_0_0,2023-01-14T03:42:38.012Z,,,d,,,180,249.97,timeout,2R.jpg,,,369960.2,369959.9,369711.5,369711.9,369483.683,369733.653,
canvas.Screen,24_0_1,2023-01-14T03:42:38.772Z,,,d,,,180,766.723,timeout,2R.jpg,,,370719.9,370719.6,369959.9,369960.4,369733.653,370500.376,
canvas.Screen,24_0_2,2023-01-14T03:42:39.029Z,,,d,,,180,250.111,timeout,2R.jpg,,,370976.9,370976.4,370719.6,370720.1,370500.376,370750.487,
canvas.Screen,24_0_3,2023-01-14T03:42:40.276Z,,,d,TRUE,d,180,1472.813,response,2R.jpg,d,keypress(j),372224.4,372223.3,370976.4,370977.1,370750.487,372016.502,
canvas.Screen,24_0_4,2023-01-14T03:42:40.548Z,,,d,,,180,250.401,timeout,2R.jpg,,,372496.1,372495.8,372004.958,372230.5,372016.502,372266.903,
flow.Sequence,24_0,2023-01-14T03:42:40.548Z,,,d,,,180,3012.117,completion,2R.jpg,,,372496.4,372495.8,369711.5,369711.9,369483.683,372266.903,
canvas.Screen,24_1_0,2023-01-14T03:42:40.795Z,,,b,,,180,250.903,timeout,2.jpg,,,372743.4,372743.1,372495.8,372496.6,372266.903,372517.806,
canvas.Screen,24_1_1,2023-01-14T03:42:41.548Z,,,b,,,180,748.784,timeout,2.jpg,,,373496,373495.8,372743.1,372743.5,372517.806,373266.59,
canvas.Screen,24_1_2,2023-01-14T03:42:41.796Z,,,b,,,180,252.973,timeout,2.jpg,,,373744,373743.7,373495.8,373496.2,373266.59,373519.563,
canvas.Screen,24_1_3,2023-01-14T03:42:43.125Z,,,b,TRUE,b,180,1553.037,response,2.jpg,b,keypress(f),375072.9,375072.6,373743.7,373744.3,373519.563,374866.108,
canvas.Screen,24_1_4,2023-01-14T03:42:43.396Z,,,b,,,180,250.308,timeout,2.jpg,,,375344.2,375343.9,374842.698,375073.8,374866.108,375116.416,
flow.Sequence,24_1,2023-01-14T03:42:43.396Z,,,b,,,180,3076.997,completion,2.jpg,,,375344.5,375343.9,372495.8,372496.5,372266.903,375116.416,
canvas.Screen,24_2_0,2023-01-14T03:42:43.652Z,,,b,,,90,266.793,timeout,2.jpg,,,375600.3,375600,375343.9,375344.7,375116.416,375383.209,
canvas.Screen,24_2_1,2023-01-14T03:42:44.420Z,,,b,,,90,759.525,timeout,2.jpg,,,376367.8,376367.5,375600,375600.6,375383.209,376142.734,
canvas.Screen,24_2_2,2023-01-14T03:42:44.676Z,,,b,,,90,256.67,timeout,2.jpg,,,376624.1,376623.7,376367.5,376368.1,376142.734,376399.404,
canvas.Screen,24_2_3,2023-01-14T03:42:46.421Z,,,b,TRUE,b,90,1968.896,response,2.jpg,b,keypress(f),378369.2,378368.3,376623.7,376624.3,376399.404,378165.629,
canvas.Screen,24_2_4,2023-01-14T03:42:46.699Z,,,b,,,90,250.105,timeout,2.jpg,,,378647.7,378647.3,378149.688,378377.2,378165.629,378415.734,
flow.Sequence,24_2,2023-01-14T03:42:46.700Z,,,b,,,90,3530.884,completion,2.jpg,,,378647.9,378647.3,375343.9,375344.6,375116.416,378415.734,
canvas.Screen,24_3_0,2023-01-14T03:42:47.019Z,,,b,,,135,333.32,timeout,2.jpg,,,378967.5,378967.2,378647.3,378648.1,378415.734,378749.054,
canvas.Screen,24_3_1,2023-01-14T03:42:47.780Z,,,b,,,135,749.964,timeout,2.jpg,,,379728.6,379728.3,378967.2,378967.6,378749.054,379499.018,
canvas.Screen,24_3_2,2023-01-14T03:42:48.029Z,,,b,,,135,250.358,timeout,2.jpg,,,379977,379976.6,379728.3,379728.7,379499.018,379749.376,
canvas.Screen,24_3_3,2023-01-14T03:42:49.247Z,,,b,TRUE,b,135,1444.824,response,2.jpg,b,keypress(f),381195.1,381194.2,379976.6,379977.2,379749.376,381000.791,
canvas.Screen,24_3_4,2023-01-14T03:42:49.532Z,,,b,,,135,248.344,timeout,2.jpg,,,381480.3,381480,380967.811,381197.4,381000.791,381249.135,
flow.Sequence,24_3,2023-01-14T03:42:49.532Z,,,b,,,135,3064.266,completion,2.jpg,,,381480.6,381480,378647.3,378648,378415.734,381249.135,
canvas.Screen,24_4_0,2023-01-14T03:42:49.852Z,,,d,,,90,333.329,timeout,2R.jpg,,,381799.8,381799.6,381480,381480.8,381249.135,381582.464,
canvas.Screen,24_4_1,2023-01-14T03:42:50.620Z,,,d,,,90,765.999,timeout,2R.jpg,,,382567.9,382567.7,381799.6,381799.9,381582.464,382348.463,
canvas.Screen,24_4_2,2023-01-14T03:42:50.877Z,,,d,,,90,253.802,timeout,2R.jpg,,,382824.8,382824.6,382567.7,382568.2,382348.463,382602.265,
canvas.Screen,24_4_3,2023-01-14T03:42:52.101Z,,,d,TRUE,d,90,1446.735,response,2R.jpg,d,keypress(j),384049.4,384049,382824.6,382825,382602.265,383848.184,
canvas.Screen,24_4_4,2023-01-14T03:42:52.380Z,,,d,,,90,250.414,timeout,2R.jpg,,,384327.9,384327.5,383822.682,384054.7,383848.184,384098.598,
flow.Sequence,24_4,2023-01-14T03:42:52.380Z,,,d,,,90,3078.365,completion,2R.jpg,,,384328.1,384327.5,381480,381480.7,381249.135,384098.598,
canvas.Screen,24_5_0,2023-01-14T03:42:52.700Z,,,d,,,135,333.134,timeout,2R.jpg,,,384648.5,384648.1,384327.5,384328.2,384098.598,384431.732,
canvas.Screen,24_5_1,2023-01-14T03:42:53.460Z,,,d,,,135,743.244,timeout,2R.jpg,,,385408.3,385407.8,384648.1,384648.7,384431.732,385174.976,
canvas.Screen,24_5_2,2023-01-14T03:42:53.707Z,,,d,,,135,256.54,timeout,2R.jpg,,,385655.2,385655,385407.8,385408.5,385174.976,385431.516,
canvas.Screen,24_5_3,2023-01-14T03:42:55.260Z,,,d,TRUE,d,135,1775.484,response,2R.jpg,d,keypress(j),387207.9,387207,385655,385655.2,385431.516,386997.733,
canvas.Screen,24_5_4,2023-01-14T03:42:55.604Z,,,d,,,135,333.561,timeout,2R.jpg,,,387552.1,387551.8,386980.948,387209.8,386997.733,387331.294,
flow.Sequence,24_5,2023-01-14T03:42:55.604Z,,,d,,,135,3453.202,completion,2R.jpg,,,387552.4,387551.8,384327.5,384328.2,384098.598,387331.294,
canvas.Screen,24_6_0,2023-01-14T03:42:55.932Z,,,b,,,315,316.557,timeout,2.jpg,,,387879.9,387879.7,387551.8,387552.5,387331.294,387647.851,
canvas.Screen,24_6_1,2023-01-14T03:42:56.676Z,,,b,,,315,749.98,timeout,2.jpg,,,388624,388623.7,387879.7,387880.3,387647.851,388397.831,
canvas.Screen,24_6_2,2023-01-14T03:42:57.004Z,,,b,,,315,333.409,timeout,2.jpg,,,388951.9,388951.6,388623.7,388624.1,388397.831,388731.24,
canvas.Screen,24_6_3,2023-01-14T03:42:58.671Z,,,b,TRUE,b,315,1887.06,response,2.jpg,b,keypress(f),390619.2,390618.3,388951.6,388952.1,388731.24,390430.728,
canvas.Screen,24_6_4,2023-01-14T03:42:58.964Z,,,b,,,315,259.384,timeout,2.jpg,,,390912,390911.8,390403.064,390631.2,390430.728,390690.112,
flow.Sequence,24_6,2023-01-14T03:42:58.964Z,,,b,,,315,3580.506,completion,2.jpg,,,390912.4,390911.8,387551.8,387552.5,387331.294,390690.112,
canvas.Screen,24_7_0,2023-01-14T03:42:59.221Z,,,b,,,270,257.629,timeout,2.jpg,,,391169.2,391168.8,390911.8,390912.6,390690.112,390947.741,
canvas.Screen,24_7_1,2023-01-14T03:42:59.980Z,,,b,,,270,751.063,timeout,2.jpg,,,391927.9,391927.6,391168.8,391169.4,390947.741,391698.804,
canvas.Screen,24_7_2,2023-01-14T03:43:00.300Z,,,b,,,270,331.854,timeout,2.jpg,,,392247.7,392247.5,391927.6,391928.1,391698.804,392030.658,
canvas.Screen,24_7_3,2023-01-14T03:43:02.033Z,,,b,TRUE,b,270,1950.242,response,2.jpg,b,keypress(f),393981.5,393980.9,392247.5,392248,392030.658,393780.16,
canvas.Screen,24_7_4,2023-01-14T03:43:02.308Z,,,b,,,270,250.518,timeout,2.jpg,,,394255.8,394255.4,393758.749,393987,393780.16,394030.678,
flow.Sequence,24_7,2023-01-14T03:43:02.308Z,,,b,,,270,3565.288,completion,2.jpg,,,394256,394255.4,390911.8,390912.5,390690.112,394030.678,
canvas.Screen,24_8_0,2023-01-14T03:43:02.636Z,,,d,,,45,332.992,timeout,2R.jpg,,,394583.7,394583.5,394255.4,394256.2,394030.678,394363.67,
canvas.Screen,24_8_1,2023-01-14T03:43:03.476Z,,,d,,,45,838.217,timeout,2R.jpg,,,395423.7,395423.4,394583.5,394584,394363.67,395201.887,
canvas.Screen,24_8_2,2023-01-14T03:43:03.732Z,,,d,,,45,261.604,timeout,2R.jpg,,,395679.9,395679.5,395423.4,395423.9,395201.887,395463.491,
canvas.Screen,24_8_3,2023-01-14T03:43:04.755Z,,,d,TRUE,d,45,1238.809,response,2R.jpg,d,keypress(j),396703.2,396702.3,395679.5,395680.2,395463.491,396496.537,
canvas.Screen,24_8_4,2023-01-14T03:43:05.100Z,,,d,,,45,333.427,timeout,2R.jpg,,,397048.5,397048.1,396480.013,396703.9,396496.537,396829.964,
flow.Sequence,24_8,2023-01-14T03:43:05.101Z,,,d,,,45,3017.422,completion,2R.jpg,,,397048.8,397048.1,394255.4,394256.1,394030.678,396829.964,
canvas.Screen,24_9_0,2023-01-14T03:43:05.364Z,,,d,,,315,250.072,timeout,2R.jpg,,,397312.3,397311.9,397048.1,397048.9,396829.964,397080.036,
canvas.Screen,24_9_1,2023-01-14T03:43:06.108Z,,,d,,,315,749.797,timeout,2R.jpg,,,398055.8,398055.4,397311.9,397312.5,397080.036,397829.833,
canvas.Screen,24_9_2,2023-01-14T03:43:06.435Z,,,d,,,315,333.333,timeout,2R.jpg,,,398383.7,398383.3,398055.4,398056,397829.833,398163.166,
canvas.Screen,24_9_3,2023-01-14T03:43:07.759Z,,,d,TRUE,d,315,1542.834,response,2R.jpg,d,keypress(j),399706.9,399706,398383.3,398383.9,398163.166,399512.931,
canvas.Screen,24_9_4,2023-01-14T03:43:08.049Z,,,d,,,315,261.052,timeout,2R.jpg,,,399996.8,399996.4,399484.047,399714.4,399512.931,399773.983,
flow.Sequence,24_9,2023-01-14T03:43:08.050Z,,,d,,,315,3166.436,completion,2R.jpg,,,399997.3,399996.4,397048.1,397048.9,396829.964,399773.983,
canvas.Screen,24_10_0,2023-01-14T03:43:08.380Z,,,b,,,225,322.297,timeout,2.jpg,,,400328,400327.7,399996.4,399997.5,399773.983,400096.28,
canvas.Screen,24_10_1,2023-01-14T03:43:09.124Z,,,b,,,225,751.087,timeout,2.jpg,,,401071.6,401071.3,400327.7,400328.2,400096.28,400847.367,
canvas.Screen,24_10_2,2023-01-14T03:43:09.381Z,,,b,,,225,282.363,timeout,2.jpg,,,401328.4,401328.1,401071.3,401071.7,400847.367,401129.73,
canvas.Screen,24_10_3,2023-01-14T03:43:11.794Z,,,b,FALSE,b,225,2611.17,response,2.jpg,d,keypress(j),403741.5,403740.9,401328.1,401328.7,401129.73,403545.655,
canvas.Screen,24_10_4,2023-01-14T03:43:12.148Z,,,b,,,225,334.724,timeout,2.jpg,,,404096.1,404095.8,403525.311,403746.9,403545.655,403880.379,
flow.Sequence,24_10,2023-01-14T03:43:12.149Z,,,b,,,225,4321.817,completion,2.jpg,,,404096.4,404095.8,399996.4,399997.4,399773.983,403880.379,
canvas.Screen,24_11_0,2023-01-14T03:43:12.485Z,,,d,,,270,332.012,timeout,2R.jpg,,,404432.7,404431.8,404095.8,404096.5,403880.379,404212.391,
canvas.Screen,24_11_1,2023-01-14T03:43:13.245Z,,,d,,,270,749.944,timeout,2R.jpg,,,405193,405192.6,404431.8,404433,404212.391,404962.335,
canvas.Screen,24_11_2,2023-01-14T03:43:13.493Z,,,d,,,270,261.538,timeout,2R.jpg,,,405440.4,405440.1,405192.6,405193.1,404962.335,405223.873,
canvas.Screen,24_11_3,2023-01-14T03:43:14.567Z,,,d,TRUE,d,270,1290.427,response,2R.jpg,d,keypress(j),406515.2,406514.3,405440.1,405440.5,405223.873,406311.904,
canvas.Screen,24_11_4,2023-01-14T03:43:14.916Z,,,d,,,270,333.461,timeout,2R.jpg,,,406864,406863.6,406295.076,406516,406311.904,406645.365,
flow.Sequence,24_11,2023-01-14T03:43:14.916Z,,,d,,,270,2983.221,completion,2R.jpg,,,406864.2,406863.6,404095.8,404096.5,403880.379,406645.365,
canvas.Screen,24_12_0,2023-01-14T03:43:15.180Z,,,b,,,0,266.687,timeout,2.jpg,,,407128,407127.7,406863.6,406864.3,406645.365,406912.052,
canvas.Screen,24_12_1,2023-01-14T03:43:15.941Z,,,b,,,0,749.985,timeout,2.jpg,,,407888.3,407888,407127.7,407128.2,406912.052,407662.037,
canvas.Screen,24_12_2,2023-01-14T03:43:16.268Z,,,b,,,0,333.243,timeout,2.jpg,,,408215.9,408215.5,407888,407888.5,407662.037,407995.28,
canvas.Screen,24_12_3,2023-01-14T03:43:17.091Z,,,b,TRUE,b,0,1042.42,response,2.jpg,b,keypress(f),409038.8,409037.7,408215.5,408216.1,407995.28,408828.175,
canvas.Screen,24_12_4,2023-01-14T03:43:17.357Z,,,b,,,0,250.727,timeout,2.jpg,,,409304.4,409304,408813.076,409041.4,408828.175,409078.902,
flow.Sequence,24_12,2023-01-14T03:43:17.357Z,,,b,,,0,2658.635,completion,2.jpg,,,409304.7,409304,406863.6,406864.3,406645.365,409078.902,
canvas.Screen,24_13_0,2023-01-14T03:43:17.692Z,,,d,,,0,336.708,timeout,2R.jpg,,,409640.2,409639.8,409304,409304.8,409078.902,409415.61,
canvas.Screen,24_13_1,2023-01-14T03:43:18.453Z,,,d,,,0,763.044,timeout,2R.jpg,,,410400.4,410400,409639.8,409640.4,409415.61,410178.654,
canvas.Screen,24_13_2,2023-01-14T03:43:18.781Z,,,d,,,0,333.431,timeout,2R.jpg,,,410728.7,410728.5,410400,410400.7,410178.654,410512.085,
canvas.Screen,24_13_3,2023-01-14T03:43:19.396Z,,,d,TRUE,d,0,830.815,response,2R.jpg,d,keypress(j),411343.6,411342.9,410728.5,410728.9,410512.085,411144.784,
canvas.Screen,24_13_4,2023-01-14T03:43:19.748Z,,,d,,,0,334.617,timeout,2R.jpg,,,411695.7,411695.4,411111.381,411344.5,411144.784,411479.401,
flow.Sequence,24_13,2023-01-14T03:43:19.748Z,,,d,,,0,2616.498,completion,2R.jpg,,,411696,411695.4,409304,409304.8,409078.902,411479.401,
